#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
98,12,5.75,1.64,0.214,-0.2,187.54,0.120446,0.00602231,0.05,0.51214,0.26999,0.19194,0.04288
98,13,5.75,1.64,0.214,-0.2,202.61,0.122689,0.00613446,0.05,0.51214,0.26999,0.19194,0.04288
98,14,5.75,1.64,0.214,-0.2,217.68,0.139764,0.0069882,0.05,0.51214,0.26999,0.19194,0.04288
98,15,5.75,1.64,0.214,-0.2,232.75,0.167097,0.00835486,0.05,0.51214,0.26999,0.19194,0.04288
98,16,5.75,1.64,0.214,-0.2,247.82,0.199579,0.00997897,0.05,0.51214,0.26999,0.19194,0.04288
98,17,5.75,1.64,0.214,-0.2,262.88,0.272338,0.0136169,0.05,0.51214,0.26999,0.19194,0.04288
98,18,5.75,1.64,0.214,-0.2,277.95,0.333062,0.0166531,0.05,0.51214,0.26999,0.19194,0.04288
98,19,5.75,1.64,0.214,-0.2,293.01,0.452096,0.0226048,0.05,0.51214,0.26999,0.19194,0.04288
98,20,5.75,1.64,0.214,-0.2,308.06,0.643151,0.0321576,0.05,0.51214,0.26999,0.19194,0.04288
98,21,5.75,1.64,0.214,-0.2,322.73,1.18812,0.059406,0.05,0.51214,0.26999,0.19194,0.04288
98,22,5.75,1.64,0.214,-0.2,336.52,1.53108,0.0765538,0.05,0.51214,0.26999,0.19194,0.04288
98,23,5.75,1.64,0.214,-0.2,351.74,2.315,0.11575,0.05,0.51214,0.26999,0.19194,0.04288
99,0,5.75,1.64,0.214,-0.26,25.19,1.41628,0.070814,0.05,0.13953,0.07461,0.04015,0.03234
99,1,5.75,1.64,0.214,-0.26,37.58,0.914429,0.0457214,0.05,0.13953,0.07461,0.04015,0.03234
99,2,5.75,1.64,0.214,-0.26,51.84,0.48445,0.0242225,0.05,0.13953,0.07461,0.04015,0.03234
99,3,5.75,1.64,0.214,-0.26,66.93,0.311789,0.0155894,0.05,0.13953,0.07461,0.04015,0.03234
99,4,5.75,1.64,0.214,-0.26,82.01,0.221706,0.0110853,0.05,0.13953,0.07461,0.04015,0.03234
99,5,5.75,1.64,0.214,-0.26,97.09,0.160972,0.00804859,0.05,0.13953,0.07461,0.04015,0.03234
99,6,5.75,1.64,0.214,-0.26,112.16,0.120609,0.00603047,0.05,0.13953,0.07461,0.04015,0.03234
99,7,5.75,1.64,0.214,-0.26,127.24,0.103476,0.00517378,0.05,0.13953,0.07461,0.04015,0.03234
99,8,5.75,1.64,0.214,-0.26,142.31,0.100629,0.00503147,0.05,0.13953,0.07461,0.04015,0.03234
99,9,5.75,1.64,0.214,-0.26,157.39,0.0911441,0.00455721,0.05,0.13953,0.07461,0.04015,0.03234
99,10,5.75,1.64,0.214,-0.26,172.46,0.0836101,0.00418051,0.05,0.13953,0.07461,0.04015,0.03234
99,11,5.75,1.64,0.214,-0.26,187.54,0.0831045,0.00415523,0.05,0.13953,0.07461,0.04015,0.03234
99,12,5.75,1.64,0.214,-0.26,202.61,0.0947805,0.00473902,0.05,0.13953,0.07461,0.04015,0.03234
99,13,5.75,1.64,0.214,-0.26,217.69,0.091014,0.0045507,0.05,0.13953,0.07461,0.04015,0.03234
99,14,5.75,1.64,0.214,-0.26,232.76,0.110621,0.00553105,0.05,0.13953,0.07461,0.04015,0.03234
99,15,5.75,1.64,0.214,-0.26,247.84,0.12441,0.00622048,0.05,0.13953,0.07461,0.04015,0.03234
99,16,5.75,1.64,0.214,-0.26,262.91,0.168454,0.00842272,0.05,0.13953,0.07461,0.04015,0.03234
99,17,5.75,1.64,0.214,-0.26,277.99,0.223394,0.0111697,0.05,0.13953,0.07461,0.04015,0.03234
99,18,5.75,1.64,0.214,-0.26,293.07,0.335674,0.0167837,0.05,0.13953,0.07461,0.04015,0.03234
99,19,5.75,1.64,0.214,-0.26,308.16,0.47755,0.0238775,0.05,0.13953,0.07461,0.04015,0.03234
99,20,5.75,1.64,0.214,-0.26,322.42,0.878374,0.0439187,0.05,0.13953,0.07461,0.04015,0.03234
99,21,5.75,1.64,0.214,-0.26,334.81,1.38725,0.0693623,0.05,0.13953,0.07461,0.04015,0.03234
100,0,5.75,1.64,0.214,-0.34,37.97,0.631501,0.031575,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,1,5.75,1.64,0.214,-0.34,51.74,0.381494,0.0190747,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,2,5.75,1.64,0.214,-0.34,66.87,0.217229,0.0108615,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,3,5.75,1.64,0.214,-0.34,81.97,0.139885,0.00699427,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,4,5.75,1.64,0.214,-0.34,97.06,0.106272,0.00531362,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,5,5.75,1.64,0.214,-0.34,112.15,0.0874832,0.00437416,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,6,5.75,1.64,0.214,-0.34,127.23,0.0764407,0.00382204,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,7,5.75,1.64,0.214,-0.34,142.31,0.064865,0.00324325,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,8,5.75,1.64,0.214,-0.34,157.38,0.0646023,0.00323012,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,9,5.75,1.64,0.214,-0.34,172.46,0.0630272,0.00315136,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,10,5.75,1.64,0.214,-0.34,202.62,0.0662212,0.00331106,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,11,5.75,1.64,0.214,-0.34,217.69,0.0707729,0.00353865,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,12,5.75,1.64,0.214,-0.34,232.77,0.0763918,0.00381959,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,13,5.75,1.64,0.214,-0.34,247.85,0.083381,0.00416905,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,14,5.75,1.64,0.214,-0.34,262.94,0.108557,0.00542784,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,15,5.75,1.64,0.214,-0.34,278.03,0.159852,0.00799261,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,16,5.75,1.64,0.214,-0.34,293.13,0.228024,0.0114012,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,17,5.75,1.64,0.214,-0.34,308.26,0.346122,0.0173061,0.05,-0.01011,-0.00264,-0.0211,0.03408
100,18,5.75,1.64,0.214,-0.34,322.03,0.635224,0.0317612,0.05,-0.01011,-0.00264,-0.0211,0.03408
101,0,5.75,1.64,0.214,-0.45,38.02,0.374073,0.0187036,0.05,0.0124,0.01138,0.00344,0.02262
101,1,5.75,1.64,0.214,-0.45,51.66,0.21468,0.010734,0.05,0.0124,0.01138,0.00344,0.02262
101,2,5.75,1.64,0.214,-0.45,66.82,0.125441,0.00627203,0.05,0.0124,0.01138,0.00344,0.02262
101,3,5.75,1.64,0.214,-0.45,81.94,0.0766806,0.00383403,0.05,0.0124,0.01138,0.00344,0.02262
101,4,5.75,1.64,0.214,-0.45,97.04,0.0598161,0.0029908,0.05,0.0124,0.01138,0.00344,0.02262
101,5,5.75,1.64,0.214,-0.45,112.13,0.0471296,0.00235648,0.05,0.0124,0.01138,0.00344,0.02262
101,6,5.75,1.64,0.214,-0.45,127.22,0.0418777,0.00209388,0.05,0.0124,0.01138,0.00344,0.02262
101,7,5.75,1.64,0.214,-0.45,217.7,0.0417568,0.00208784,0.05,0.0124,0.01138,0.00344,0.02262
101,8,5.75,1.64,0.214,-0.45,232.78,0.0471141,0.0023557,0.05,0.0124,0.01138,0.00344,0.02262
101,9,5.75,1.64,0.214,-0.45,247.87,0.0455665,0.00227832,0.05,0.0124,0.01138,0.00344,0.02262
101,10,5.75,1.64,0.214,-0.45,262.96,0.06095,0.0030475,0.05,0.0124,0.01138,0.00344,0.02262
101,11,5.75,1.64,0.214,-0.45,278.06,0.079281,0.00396405,0.05,0.0124,0.01138,0.00344,0.02262
101,12,5.75,1.64,0.214,-0.45,293.18,0.116788,0.00583939,0.05,0.0124,0.01138,0.00344,0.02262
101,13,5.75,1.64,0.214,-0.45,308.34,0.198085,0.00990423,0.05,0.0124,0.01138,0.00344,0.02262
101,14,5.75,1.64,0.214,-0.45,321.98,0.37412,0.018706,0.05,0.0124,0.01138,0.00344,0.02262
102,0,5.75,1.88,0.215,-0.11,23.16,2.77829,0.138915,0.05,1.74965,0.93416,1.10661,0.08404
102,1,5.75,1.88,0.215,-0.11,37.96,2.00479,0.10024,0.05,1.74965,0.93416,1.10661,0.08404
102,2,5.75,1.88,0.215,-0.11,52.73,1.64189,0.0820945,0.05,1.74965,0.93416,1.10661,0.08404
102,3,5.75,1.88,0.215,-0.11,67.28,1.25229,0.0626146,0.05,1.74965,0.93416,1.10661,0.08404
102,4,5.75,1.88,0.215,-0.11,82.17,0.995653,0.0497826,0.05,1.74965,0.93416,1.10661,0.08404
102,5,5.75,1.88,0.215,-0.11,97.2,0.790704,0.0395352,0.05,1.74965,0.93416,1.10661,0.08404
102,6,5.75,1.88,0.215,-0.11,112.25,0.615373,0.0307686,0.05,1.74965,0.93416,1.10661,0.08404
102,7,5.75,1.88,0.215,-0.11,127.3,0.517118,0.0258559,0.05,1.74965,0.93416,1.10661,0.08404
102,8,5.75,1.88,0.215,-0.11,142.35,0.491609,0.0245804,0.05,1.74965,0.93416,1.10661,0.08404
102,9,5.75,1.88,0.215,-0.11,157.41,0.416221,0.0208111,0.05,1.74965,0.93416,1.10661,0.08404
102,10,5.75,1.88,0.215,-0.11,172.47,0.412745,0.0206372,0.05,1.74965,0.93416,1.10661,0.08404
102,11,5.75,1.88,0.215,-0.11,202.59,0.448214,0.0224107,0.05,1.74965,0.93416,1.10661,0.08404
102,12,5.75,1.88,0.215,-0.11,217.65,0.420287,0.0210144,0.05,1.74965,0.93416,1.10661,0.08404
102,13,5.75,1.88,0.215,-0.11,232.7,0.538636,0.0269318,0.05,1.74965,0.93416,1.10661,0.08404
102,14,5.75,1.88,0.215,-0.11,247.75,0.63787,0.0318935,0.05,1.74965,0.93416,1.10661,0.08404
102,15,5.75,1.88,0.215,-0.11,262.8,0.752946,0.0376473,0.05,1.74965,0.93416,1.10661,0.08404
102,16,5.75,1.88,0.215,-0.11,277.83,0.972864,0.0486432,0.05,1.74965,0.93416,1.10661,0.08404
102,17,5.75,1.88,0.215,-0.11,292.72,1.48125,0.0740624,0.05,1.74965,0.93416,1.10661,0.08404
102,18,5.75,1.88,0.215,-0.11,307.27,1.71812,0.0859061,0.05,1.74965,0.93416,1.10661,0.08404
102,19,5.75,1.88,0.215,-0.11,322.04,2.25486,0.112743,0.05,1.74965,0.93416,1.10661,0.08404
102,20,5.75,1.88,0.215,-0.11,336.84,3.00612,0.150306,0.05,1.74965,0.93416,1.10661,0.08404
103,0,5.75,1.88,0.215,-0.15,38.98,2.11695,0.105847,0.05,2.11566,1.26252,1.21189,0.07275
103,1,5.75,1.88,0.215,-0.15,52.95,1.31042,0.0655209,0.05,2.11566,1.26252,1.21189,0.07275
103,2,5.75,1.88,0.215,-0.15,67.13,1.05339,0.0526694,0.05,2.11566,1.26252,1.21189,0.07275
103,3,5.75,1.88,0.215,-0.15,82.11,0.703544,0.0351772,0.05,2.11566,1.26252,1.21189,0.07275
103,4,5.75,1.88,0.215,-0.15,97.16,0.495469,0.0247735,0.05,2.11566,1.26252,1.21189,0.07275
103,5,5.75,1.88,0.215,-0.15,112.22,0.438538,0.0219269,0.05,2.11566,1.26252,1.21189,0.07275
103,6,5.75,1.88,0.215,-0.15,127.28,0.33603,0.0168015,0.05,2.11566,1.26252,1.21189,0.07275
103,7,5.75,1.88,0.215,-0.15,142.34,0.287243,0.0143621,0.05,2.11566,1.26252,1.21189,0.07275
103,8,5.75,1.88,0.215,-0.15,157.4,0.24089,0.0120445,0.05,2.11566,1.26252,1.21189,0.07275
103,9,5.75,1.88,0.215,-0.15,172.47,0.251585,0.0125793,0.05,2.11566,1.26252,1.21189,0.07275
103,10,5.75,1.88,0.215,-0.15,187.53,0.253643,0.0126821,0.05,2.11566,1.26252,1.21189,0.07275
103,11,5.75,1.88,0.215,-0.15,202.6,0.25089,0.0125445,0.05,2.11566,1.26252,1.21189,0.07275
103,12,5.75,1.88,0.215,-0.15,217.66,0.271513,0.0135756,0.05,2.11566,1.26252,1.21189,0.07275
103,13,5.75,1.88,0.215,-0.15,232.72,0.323519,0.016176,0.05,2.11566,1.26252,1.21189,0.07275
103,14,5.75,1.88,0.215,-0.15,247.78,0.45328,0.022664,0.05,2.11566,1.26252,1.21189,0.07275
103,15,5.75,1.88,0.215,-0.15,262.84,0.542835,0.0271418,0.05,2.11566,1.26252,1.21189,0.07275
103,16,5.75,1.88,0.215,-0.15,277.89,0.723487,0.0361743,0.05,2.11566,1.26252,1.21189,0.07275
103,17,5.75,1.88,0.215,-0.15,292.87,0.86306,0.043153,0.05,2.11566,1.26252,1.21189,0.07275
103,18,5.75,1.88,0.215,-0.15,307.05,1.37884,0.0689419,0.05,2.11566,1.26252,1.21189,0.07275
103,19,5.75,1.88,0.215,-0.15,321.02,1.99508,0.0997538,0.05,2.11566,1.26252,1.21189,0.07275
104,0,5.75,1.88,0.215,-0.2,53.14,0.87141,0.0435705,0.05,0.47071,0.27058,0.20433,0.04949
104,1,5.75,1.88,0.215,-0.2,66.99,0.641506,0.0320753,0.05,0.47071,0.27058,0.20433,0.04949
104,2,5.75,1.88,0.215,-0.2,82.06,0.466783,0.0233392,0.05,0.47071,0.27058,0.20433,0.04949
104,3,5.75,1.88,0.215,-0.2,97.14,0.329293,0.0164647,0.05,0.47071,0.27058,0.20433,0.04949
104,4,5.75,1.88,0.215,-0.2,112.2,0.271299,0.013565,0.05,0.47071,0.27058,0.20433,0.04949
104,5,5.75,1.88,0.215,-0.2,127.27,0.228364,0.0114182,0.05,0.47071,0.27058,0.20433,0.04949
104,6,5.75,1.88,0.215,-0.2,142.33,0.216434,0.0108217,0.05,0.47071,0.27058,0.20433,0.04949
104,7,5.75,1.88,0.215,-0.2,157.4,0.17903,0.00895149,0.05,0.47071,0.27058,0.20433,0.04949
104,8,5.75,1.88,0.215,-0.2,172.47,0.174877,0.00874384,0.05,0.47071,0.27058,0.20433,0.04949
104,9,5.75,1.88,0.215,-0.2,187.53,0.162591,0.00812955,0.05,0.47071,0.27058,0.20433,0.04949
104,10,5.75,1.88,0.215,-0.2,202.6,0.187858,0.00939291,0.05,0.47071,0.27058,0.20433,0.04949
104,11,5.75,1.88,0.215,-0.2,217.67,0.184495,0.00922473,0.05,0.47071,0.27058,0.20433,0.04949
104,12,5.75,1.88,0.215,-0.2,232.73,0.228018,0.0114009,0.05,0.47071,0.27058,0.20433,0.04949
104,13,5.75,1.88,0.215,-0.2,247.8,0.268521,0.013426,0.05,0.47071,0.27058,0.20433,0.04949
104,14,5.75,1.88,0.215,-0.2,262.86,0.338066,0.0169033,0.05,0.47071,0.27058,0.20433,0.04949
104,15,5.75,1.88,0.215,-0.2,277.94,0.430605,0.0215303,0.05,0.47071,0.27058,0.20433,0.04949
104,16,5.75,1.88,0.215,-0.2,293.01,0.643169,0.0321585,0.05,0.47071,0.27058,0.20433,0.04949
104,17,5.75,1.88,0.215,-0.2,306.86,0.96288,0.048144,0.05,0.47071,0.27058,0.20433,0.04949
105,0,5.75,1.88,0.215,-0.26,53.05,0.659195,0.0329598,0.05,0.24444,0.15304,0.09466,0.04567
105,1,5.75,1.88,0.215,-0.26,66.93,0.390931,0.0195465,0.05,0.24444,0.15304,0.09466,0.04567
105,2,5.75,1.88,0.215,-0.26,82.03,0.307256,0.0153628,0.05,0.24444,0.15304,0.09466,0.04567
105,3,5.75,1.88,0.215,-0.26,97.12,0.235103,0.0117551,0.05,0.24444,0.15304,0.09466,0.04567
105,4,5.75,1.88,0.215,-0.26,112.19,0.177025,0.00885126,0.05,0.24444,0.15304,0.09466,0.04567
105,5,5.75,1.88,0.215,-0.26,127.26,0.143837,0.00719186,0.05,0.24444,0.15304,0.09466,0.04567
105,6,5.75,1.88,0.215,-0.26,142.33,0.139145,0.00695727,0.05,0.24444,0.15304,0.09466,0.04567
105,7,5.75,1.88,0.215,-0.26,157.4,0.119539,0.00597693,0.05,0.24444,0.15304,0.09466,0.04567
105,8,5.75,1.88,0.215,-0.26,172.47,0.126048,0.00630241,0.05,0.24444,0.15304,0.09466,0.04567
105,9,5.75,1.88,0.215,-0.26,187.53,0.121628,0.0060814,0.05,0.24444,0.15304,0.09466,0.04567
105,10,5.75,1.88,0.215,-0.26,202.6,0.1261,0.00630502,0.05,0.24444,0.15304,0.09466,0.04567
105,11,5.75,1.88,0.215,-0.26,217.67,0.129821,0.00649103,0.05,0.24444,0.15304,0.09466,0.04567
105,12,5.75,1.88,0.215,-0.26,232.74,0.150192,0.00750961,0.05,0.24444,0.15304,0.09466,0.04567
105,13,5.75,1.88,0.215,-0.26,247.81,0.184039,0.00920196,0.05,0.24444,0.15304,0.09466,0.04567
105,14,5.75,1.88,0.215,-0.26,262.88,0.217826,0.0108913,0.05,0.24444,0.15304,0.09466,0.04567
105,15,5.75,1.88,0.215,-0.26,277.97,0.285739,0.0142869,0.05,0.24444,0.15304,0.09466,0.04567
105,16,5.75,1.88,0.215,-0.26,293.07,0.390401,0.0195201,0.05,0.24444,0.15304,0.09466,0.04567
105,17,5.75,1.88,0.215,-0.26,306.95,0.649731,0.0324866,0.05,0.24444,0.15304,0.09466,0.04567
106,0,5.75,1.88,0.215,-0.34,52.72,0.404922,0.0202461,0.05,0.01002,0.01975,0.00184,0.02424
106,1,5.75,1.88,0.215,-0.34,66.9,0.254776,0.0127388,0.05,0.01002,0.01975,0.00184,0.02424
106,2,5.75,1.88,0.215,-0.34,82.01,0.157808,0.00789042,0.05,0.01002,0.01975,0.00184,0.02424
106,3,5.75,1.88,0.215,-0.34,97.1,0.119824,0.00599122,0.05,0.01002,0.01975,0.00184,0.02424
106,4,5.75,1.88,0.215,-0.34,112.18,0.103295,0.00516473,0.05,0.01002,0.01975,0.00184,0.02424
106,5,5.75,1.88,0.215,-0.34,127.25,0.0875562,0.00437781,0.05,0.01002,0.01975,0.00184,0.02424
106,6,5.75,1.88,0.215,-0.34,142.32,0.0719634,0.00359817,0.05,0.01002,0.01975,0.00184,0.02424
106,7,5.75,1.88,0.215,-0.34,157.4,0.0622198,0.00311099,0.05,0.01002,0.01975,0.00184,0.02424
106,8,5.75,1.88,0.215,-0.34,172.46,0.0700069,0.00350034,0.05,0.01002,0.01975,0.00184,0.02424
106,9,5.75,1.88,0.215,-0.34,187.54,0.0709671,0.00354835,0.05,0.01002,0.01975,0.00184,0.02424
106,10,5.75,1.88,0.215,-0.34,202.6,0.064264,0.0032132,0.05,0.01002,0.01975,0.00184,0.02424
106,11,5.75,1.88,0.215,-0.34,217.68,0.0767877,0.00383938,0.05,0.01002,0.01975,0.00184,0.02424
106,12,5.75,1.88,0.215,-0.34,232.75,0.0894735,0.00447368,0.05,0.01002,0.01975,0.00184,0.02424
106,13,5.75,1.88,0.215,-0.34,247.82,0.0940455,0.00470228,0.05,0.01002,0.01975,0.00184,0.02424
106,14,5.75,1.88,0.215,-0.34,262.9,0.108772,0.00543859,0.05,0.01002,0.01975,0.00184,0.02424
106,15,5.75,1.88,0.215,-0.34,277.99,0.167801,0.00839005,0.05,0.01002,0.01975,0.00184,0.02424
106,16,5.75,1.88,0.215,-0.34,293.1,0.252713,0.0126357,0.05,0.01002,0.01975,0.00184,0.02424
106,17,5.75,1.88,0.215,-0.34,307.28,0.382332,0.0191166,0.05,0.01002,0.01975,0.00184,0.02424
107,0,5.75,1.88,0.215,-0.45,51.98,0.229003,0.0114501,0.05,0.00336,-0.00299,0.00273,0.02042
107,1,5.75,1.88,0.215,-0.45,66.87,0.129382,0.00646912,0.05,0.00336,-0.00299,0.00273,0.02042
107,2,5.75,1.88,0.215,-0.45,81.99,0.0874867,0.00437433,0.05,0.00336,-0.00299,0.00273,0.02042
107,3,5.75,1.88,0.215,-0.45,97.08,0.0736035,0.00368018,0.05,0.00336,-0.00299,0.00273,0.02042
107,4,5.75,1.88,0.215,-0.45,112.17,0.0604963,0.00302482,0.05,0.00336,-0.00299,0.00273,0.02042
107,5,5.75,1.88,0.215,-0.45,127.24,0.0489463,0.00244732,0.05,0.00336,-0.00299,0.00273,0.02042
107,6,5.75,1.88,0.215,-0.45,142.32,0.0441922,0.00220961,0.05,0.00336,-0.00299,0.00273,0.02042
107,7,5.75,1.88,0.215,-0.45,157.4,0.0408368,0.00204184,0.05,0.00336,-0.00299,0.00273,0.02042
107,8,5.75,1.88,0.215,-0.45,172.46,0.0445054,0.00222527,0.05,0.00336,-0.00299,0.00273,0.02042
107,9,5.75,1.88,0.215,-0.45,187.54,0.0377189,0.00188595,0.05,0.00336,-0.00299,0.00273,0.02042
107,10,5.75,1.88,0.215,-0.45,202.6,0.040574,0.0020287,0.05,0.00336,-0.00299,0.00273,0.02042
107,11,5.75,1.88,0.215,-0.45,217.68,0.0440053,0.00220026,0.05,0.00336,-0.00299,0.00273,0.02042
107,12,5.75,1.88,0.215,-0.45,232.76,0.0474741,0.0023737,0.05,0.00336,-0.00299,0.00273,0.02042
107,13,5.75,1.88,0.215,-0.45,247.83,0.0577507,0.00288753,0.05,0.00336,-0.00299,0.00273,0.02042
107,14,5.75,1.88,0.215,-0.45,262.92,0.0667229,0.00333614,0.05,0.00336,-0.00299,0.00273,0.02042
107,15,5.75,1.88,0.215,-0.45,278.01,0.0978004,0.00489002,0.05,0.00336,-0.00299,0.00273,0.02042
107,16,5.75,1.88,0.215,-0.45,293.13,0.143278,0.0071639,0.05,0.00336,-0.00299,0.00273,0.02042
107,17,5.75,1.88,0.215,-0.45,308.02,0.217806,0.0108903,0.05,0.00336,-0.00299,0.00273,0.02042
107,18,5.75,1.88,0.215,-0.45,317.78,0.378127,0.0189064,0.05,0.00336,-0.00299,0.00273,0.02042
108,0,5.75,1.79,0.244,-0.11,7.44,0.809804,0.0404902,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,1,5.75,1.79,0.244,-0.11,22.34,0.859166,0.0429583,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,2,5.75,1.79,0.244,-0.11,37.27,0.706805,0.0353403,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,3,5.75,1.79,0.244,-0.11,52.23,0.572105,0.0286053,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,4,5.75,1.79,0.244,-0.11,67.21,0.481121,0.024056,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,5,5.75,1.79,0.244,-0.11,82.21,0.396846,0.0198423,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,6,5.75,1.79,0.244,-0.11,97.22,0.324568,0.0162284,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,7,5.75,1.79,0.244,-0.11,112.25,0.242438,0.0121219,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,8,5.75,1.79,0.244,-0.11,127.28,0.202425,0.0101212,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,9,5.75,1.79,0.244,-0.11,142.33,0.172473,0.00862363,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,10,5.75,1.79,0.244,-0.11,157.39,0.170588,0.00852942,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,11,5.75,1.79,0.244,-0.11,247.75,0.241614,0.0120807,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,12,5.75,1.79,0.244,-0.11,262.78,0.304079,0.015204,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,13,5.75,1.79,0.244,-0.11,277.79,0.392738,0.0196369,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,14,5.75,1.79,0.244,-0.11,292.79,0.425303,0.0212652,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,15,5.75,1.79,0.244,-0.11,307.77,0.542413,0.0271206,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,16,5.75,1.79,0.244,-0.11,322.73,0.73303,0.0366515,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,17,5.75,1.79,0.244,-0.11,337.66,0.821612,0.0410806,0.05,-0.75646,-0.55252,-0.60816,0.00088
108,18,5.75,1.79,0.244,-0.11,352.56,0.895161,0.044758,0.05,-0.75646,-0.55252,-0.60816,0.00088
109,0,5.75,1.79,0.244,-0.15,7.42,1.00393,0.0501965,0.05,0.58849,0.23115,0.21864,0.02759
109,1,5.75,1.79,0.244,-0.15,22.25,0.914371,0.0457185,0.05,0.58849,0.23115,0.21864,0.02759
109,2,5.75,1.79,0.244,-0.15,37.15,0.646923,0.0323462,0.05,0.58849,0.23115,0.21864,0.02759
109,3,5.75,1.79,0.244,-0.15,52.12,0.542768,0.0271384,0.05,0.58849,0.23115,0.21864,0.02759
109,4,5.75,1.79,0.244,-0.15,67.12,0.400857,0.0200428,0.05,0.58849,0.23115,0.21864,0.02759
109,5,5.75,1.79,0.244,-0.15,82.14,0.303369,0.0151685,0.05,0.58849,0.23115,0.21864,0.02759
109,6,5.75,1.79,0.244,-0.15,97.17,0.243344,0.0121672,0.05,0.58849,0.23115,0.21864,0.02759
109,7,5.75,1.79,0.244,-0.15,112.21,0.190825,0.00954124,0.05,0.58849,0.23115,0.21864,0.02759
109,8,5.75,1.79,0.244,-0.15,127.27,0.150112,0.00750558,0.05,0.58849,0.23115,0.21864,0.02759
109,9,5.75,1.79,0.244,-0.15,142.32,0.135939,0.00679697,0.05,0.58849,0.23115,0.21864,0.02759
109,10,5.75,1.79,0.244,-0.15,157.39,0.103355,0.00516777,0.05,0.58849,0.23115,0.21864,0.02759
109,11,5.75,1.79,0.244,-0.15,172.46,0.11723,0.0058615,0.05,0.58849,0.23115,0.21864,0.02759
109,12,5.75,1.79,0.244,-0.15,187.54,0.111169,0.00555844,0.05,0.58849,0.23115,0.21864,0.02759
109,13,5.75,1.79,0.244,-0.15,202.61,0.122719,0.00613594,0.05,0.58849,0.23115,0.21864,0.02759
109,14,5.75,1.79,0.244,-0.15,217.68,0.13656,0.00682801,0.05,0.58849,0.23115,0.21864,0.02759
109,15,5.75,1.79,0.244,-0.15,232.73,0.16188,0.00809399,0.05,0.58849,0.23115,0.21864,0.02759
109,16,5.75,1.79,0.244,-0.15,247.79,0.207256,0.0103628,0.05,0.58849,0.23115,0.21864,0.02759
109,17,5.75,1.79,0.244,-0.15,262.83,0.238345,0.0119173,0.05,0.58849,0.23115,0.21864,0.02759
109,18,5.75,1.79,0.244,-0.15,277.86,0.304764,0.0152382,0.05,0.58849,0.23115,0.21864,0.02759
109,19,5.75,1.79,0.244,-0.15,292.88,0.402978,0.0201489,0.05,0.58849,0.23115,0.21864,0.02759
109,20,5.75,1.79,0.244,-0.15,307.88,0.603705,0.0301853,0.05,0.58849,0.23115,0.21864,0.02759
109,21,5.75,1.79,0.244,-0.15,322.85,0.738639,0.0369319,0.05,0.58849,0.23115,0.21864,0.02759
109,22,5.75,1.79,0.244,-0.15,337.75,0.905557,0.0452778,0.05,0.58849,0.23115,0.21864,0.02759
109,23,5.75,1.79,0.244,-0.15,352.58,0.990541,0.049527,0.05,0.58849,0.23115,0.21864,0.02759
110,0,5.75,1.79,0.244,-0.2,7.52,0.983198,0.0491599,0.05,-0.01311,-0.01442,-6e-05,0.01594
110,1,5.75,1.79,0.244,-0.2,22.29,0.879951,0.0439975,0.05,-0.01311,-0.01442,-6e-05,0.01594
110,2,5.75,1.79,0.244,-0.2,37.03,0.59615,0.0298075,0.05,-0.01311,-0.01442,-6e-05,0.01594
110,3,5.75,1.79,0.244,-0.2,52.02,0.402187,0.0201093,0.05,-0.01311,-0.01442,-6e-05,0.01594
