#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
103,0,5.75,1.88,0.215,-0.15,38.98,2.9722,0.14861,0.05,22.8455,-35.8444,17.2558,0.315687
103,1,5.75,1.88,0.215,-0.15,52.95,1.7112,0.0855598,0.05,22.8455,-35.8444,17.2558,0.315687
103,2,5.75,1.88,0.215,-0.15,67.13,1.24875,0.0624373,0.05,22.8455,-35.8444,17.2558,0.315687
103,3,5.75,1.88,0.215,-0.15,82.11,0.734392,0.0367196,0.05,22.8455,-35.8444,17.2558,0.315687
103,4,5.75,1.88,0.215,-0.15,97.16,0.444256,0.0222128,0.05,22.8455,-35.8444,17.2558,0.315687
103,5,5.75,1.88,0.215,-0.15,112.22,0.331099,0.0165549,0.05,22.8455,-35.8444,17.2558,0.315687
103,6,5.75,1.88,0.215,-0.15,127.28,0.211391,0.0105696,0.05,22.8455,-35.8444,17.2558,0.315687
103,7,5.75,1.88,0.215,-0.15,142.34,0.151476,0.00757382,0.05,22.8455,-35.8444,17.2558,0.315687
103,8,5.75,1.88,0.215,-0.15,157.4,0.109881,0.00549403,0.05,22.8455,-35.8444,17.2558,0.315687
103,9,5.75,1.88,0.215,-0.15,172.47,0.105551,0.00527753,0.05,22.8455,-35.8444,17.2558,0.315687
103,10,5.75,1.88,0.215,-0.15,187.53,0.106414,0.00532068,0.05,22.8455,-35.8444,17.2558,0.315687
103,11,5.75,1.88,0.215,-0.15,202.6,0.114442,0.0057221,0.05,22.8455,-35.8444,17.2558,0.315687
103,12,5.75,1.88,0.215,-0.15,217.66,0.143181,0.00715906,0.05,22.8455,-35.8444,17.2558,0.315687
103,13,5.75,1.88,0.215,-0.15,232.72,0.20352,0.010176,0.05,22.8455,-35.8444,17.2558,0.315687
103,14,5.75,1.88,0.215,-0.15,247.78,0.342229,0.0171115,0.05,22.8455,-35.8444,17.2558,0.315687
103,15,5.75,1.88,0.215,-0.15,262.84,0.486726,0.0243363,0.05,22.8455,-35.8444,17.2558,0.315687
103,16,5.75,1.88,0.215,-0.15,277.89,0.755209,0.0377605,0.05,22.8455,-35.8444,17.2558,0.315687
103,17,5.75,1.88,0.215,-0.15,292.87,1.02312,0.051156,0.05,22.8455,-35.8444,17.2558,0.315687
103,18,5.75,1.88,0.215,-0.15,307.05,1.80054,0.0900271,0.05,22.8455,-35.8444,17.2558,0.315687
103,19,5.75,1.88,0.215,-0.15,321.02,2.80109,0.140054,0.05,22.8455,-35.8444,17.2558,0.315687
104,0,5.75,1.88,0.215,-0.2,53.14,1.07921,0.0539607,0.05,22.2963,-16.4,15.2558,0.273253
104,1,5.75,1.88,0.215,-0.2,66.99,0.70568,0.035284,0.05,22.2963,-16.4,15.2558,0.273253
104,2,5.75,1.88,0.215,-0.2,82.06,0.441311,0.0220656,0.05,22.2963,-16.4,15.2558,0.273253
104,3,5.75,1.88,0.215,-0.2,97.14,0.263666,0.0131833,0.05,22.2963,-16.4,15.2558,0.273253
104,4,5.75,1.88,0.215,-0.2,112.2,0.183644,0.00918218,0.05,22.2963,-16.4,15.2558,0.273253
104,5,5.75,1.88,0.215,-0.2,127.27,0.13235,0.00661748,0.05,22.2963,-16.4,15.2558,0.273253
104,6,5.75,1.88,0.215,-0.2,142.33,0.110366,0.00551828,0.05,22.2963,-16.4,15.2558,0.273253
104,7,5.75,1.88,0.215,-0.2,157.4,0.0834316,0.00417158,0.05,22.2963,-16.4,15.2558,0.273253
104,8,5.75,1.88,0.215,-0.2,172.47,0.0778279,0.0038914,0.05,22.2963,-16.4,15.2558,0.273253
104,9,5.75,1.88,0.215,-0.2,187.53,0.0723602,0.00361801,0.05,22.2963,-16.4,15.2558,0.273253
104,10,5.75,1.88,0.215,-0.2,202.6,0.0875458,0.00437729,0.05,22.2963,-16.4,15.2558,0.273253
104,11,5.75,1.88,0.215,-0.2,217.67,0.0940787,0.00470394,0.05,22.2963,-16.4,15.2558,0.273253
104,12,5.75,1.88,0.215,-0.2,232.73,0.132149,0.00660746,0.05,22.2963,-16.4,15.2558,0.273253
104,13,5.75,1.88,0.215,-0.2,247.8,0.181763,0.00908815,0.05,22.2963,-16.4,15.2558,0.273253
104,14,5.75,1.88,0.215,-0.2,262.86,0.27069,0.0135345,0.05,22.2963,-16.4,15.2558,0.273253
104,15,5.75,1.88,0.215,-0.2,277.94,0.407107,0.0203554,0.05,22.2963,-16.4,15.2558,0.273253
104,16,5.75,1.88,0.215,-0.2,293.01,0.70751,0.0353755,0.05,22.2963,-16.4,15.2558,0.273253
104,17,5.75,1.88,0.215,-0.2,306.86,1.1925,0.0596248,0.05,22.2963,-16.4,15.2558,0.273253
105,0,5.75,1.88,0.215,-0.26,53.05,0.738089,0.0369045,0.05,21.5627,-6.1929,12.8558,0.233887
105,1,5.75,1.88,0.215,-0.26,66.93,0.385434,0.0192717,0.05,21.5627,-6.1929,12.8558,0.233887
105,2,5.75,1.88,0.215,-0.26,82.03,0.261776,0.0130888,0.05,21.5627,-6.1929,12.8558,0.233887
105,3,5.75,1.88,0.215,-0.26,97.12,0.175131,0.00875653,0.05,21.5627,-6.1929,12.8558,0.233887
105,4,5.75,1.88,0.215,-0.26,112.19,0.118797,0.00593984,0.05,21.5627,-6.1929,12.8558,0.233887
105,5,5.75,1.88,0.215,-0.26,127.26,0.0903394,0.00451697,0.05,21.5627,-6.1929,12.8558,0.233887
105,6,5.75,1.88,0.215,-0.26,142.33,0.0846114,0.00423057,0.05,21.5627,-6.1929,12.8558,0.233887
105,7,5.75,1.88,0.215,-0.26,157.4,0.071912,0.0035956,0.05,21.5627,-6.1929,12.8558,0.233887
105,8,5.75,1.88,0.215,-0.26,172.47,0.0756992,0.00378496,0.05,21.5627,-6.1929,12.8558,0.233887
105,9,5.75,1.88,0.215,-0.26,187.53,0.0730447,0.00365223,0.05,21.5627,-6.1929,12.8558,0.233887
105,10,5.75,1.88,0.215,-0.26,202.6,0.0758594,0.00379297,0.05,21.5627,-6.1929,12.8558,0.233887
105,11,5.75,1.88,0.215,-0.26,217.67,0.0789412,0.00394706,0.05,21.5627,-6.1929,12.8558,0.233887
105,12,5.75,1.88,0.215,-0.26,232.74,0.0943308,0.00471654,0.05,21.5627,-6.1929,12.8558,0.233887
105,13,5.75,1.88,0.215,-0.26,247.81,0.123504,0.00617518,0.05,21.5627,-6.1929,12.8558,0.233887
105,14,5.75,1.88,0.215,-0.26,262.88,0.162261,0.00811305,0.05,21.5627,-6.1929,12.8558,0.233887
105,15,5.75,1.88,0.215,-0.26,277.97,0.243444,0.0121722,0.05,21.5627,-6.1929,12.8558,0.233887
105,16,5.75,1.88,0.215,-0.26,293.07,0.384912,0.0192456,0.05,21.5627,-6.1929,12.8558,0.233887
105,17,5.75,1.88,0.215,-0.26,306.95,0.727492,0.0363746,0.05,21.5627,-6.1929,12.8558,0.233887
106,0,5.75,1.88,0.215,-0.34,52.72,0.408104,0.0204052,0.05,20.367,-0.050519,9.65581,0.189025
106,1,5.75,1.88,0.215,-0.34,66.9,0.233126,0.0116563,0.05,20.367,-0.050519,9.65581,0.189025
106,2,5.75,1.88,0.215,-0.34,82.01,0.134295,0.00671474,0.05,20.367,-0.050519,9.65581,0.189025
106,3,5.75,1.88,0.215,-0.34,97.1,0.0999566,0.00499783,0.05,20.367,-0.050519,9.65581,0.189025
106,4,5.75,1.88,0.215,-0.34,112.18,0.0889622,0.00444811,0.05,20.367,-0.050519,9.65581,0.189025
106,5,5.75,1.88,0.215,-0.34,127.25,0.0803169,0.00401585,0.05,20.367,-0.050519,9.65581,0.189025
106,6,5.75,1.88,0.215,-0.34,142.32,0.0707038,0.00353519,0.05,20.367,-0.050519,9.65581,0.189025
106,7,5.75,1.88,0.215,-0.34,157.4,0.0645732,0.00322866,0.05,20.367,-0.050519,9.65581,0.189025
106,8,5.75,1.88,0.215,-0.34,172.46,0.0748458,0.00374229,0.05,20.367,-0.050519,9.65581,0.189025
106,9,5.75,1.88,0.215,-0.34,187.54,0.0758723,0.00379362,0.05,20.367,-0.050519,9.65581,0.189025
106,10,5.75,1.88,0.215,-0.34,202.6,0.0666948,0.00333474,0.05,20.367,-0.050519,9.65581,0.189025
106,11,5.75,1.88,0.215,-0.34,217.68,0.0754436,0.00377218,0.05,20.367,-0.050519,9.65581,0.189025
106,12,5.75,1.88,0.215,-0.34,232.75,0.0820757,0.00410379,0.05,20.367,-0.050519,9.65581,0.189025
106,13,5.75,1.88,0.215,-0.34,247.82,0.0809964,0.00404982,0.05,20.367,-0.050519,9.65581,0.189025
106,14,5.75,1.88,0.215,-0.34,262.9,0.0907365,0.00453683,0.05,20.367,-0.050519,9.65581,0.189025
106,15,5.75,1.88,0.215,-0.34,277.99,0.142798,0.00713992,0.05,20.367,-0.050519,9.65581,0.189025
106,16,5.75,1.88,0.215,-0.34,293.1,0.231239,0.011562,0.05,20.367,-0.050519,9.65581,0.189025
106,17,5.75,1.88,0.215,-0.34,307.28,0.385336,0.0192668,0.05,20.367,-0.050519,9.65581,0.189025
107,0,5.75,1.88,0.215,-0.45,51.98,0.191438,0.0095719,0.05,18.023,3.66173,5.25581,0.133293
107,1,5.75,1.88,0.215,-0.45,66.87,0.103486,0.00517432,0.05,18.023,3.66173,5.25581,0.133293
107,2,5.75,1.88,0.215,-0.45,81.99,0.0722196,0.00361098,0.05,18.023,3.66173,5.25581,0.133293
107,3,5.75,1.88,0.215,-0.45,97.08,0.0672308,0.00336154,0.05,18.023,3.66173,5.25581,0.133293
107,4,5.75,1.88,0.215,-0.45,112.17,0.0631497,0.00315748,0.05,18.023,3.66173,5.25581,0.133293
107,5,5.75,1.88,0.215,-0.45,127.24,0.0581517,0.00290759,0.05,18.023,3.66173,5.25581,0.133293
107,6,5.75,1.88,0.215,-0.45,142.32,0.0583014,0.00291507,0.05,18.023,3.66173,5.25581,0.133293
107,7,5.75,1.88,0.215,-0.45,157.4,0.0578672,0.00289336,0.05,18.023,3.66173,5.25581,0.133293
107,8,5.75,1.88,0.215,-0.45,172.46,0.0653678,0.00326839,0.05,18.023,3.66173,5.25581,0.133293
107,9,5.75,1.88,0.215,-0.45,187.54,0.0554001,0.00277,0.05,18.023,3.66173,5.25581,0.133293
107,10,5.75,1.88,0.215,-0.45,202.6,0.0574948,0.00287474,0.05,18.023,3.66173,5.25581,0.133293
107,11,5.75,1.88,0.215,-0.45,217.68,0.0580547,0.00290274,0.05,18.023,3.66173,5.25581,0.133293
107,12,5.75,1.88,0.215,-0.45,232.76,0.0564026,0.00282013,0.05,18.023,3.66173,5.25581,0.133293
107,13,5.75,1.88,0.215,-0.45,247.83,0.0602836,0.00301418,0.05,18.023,3.66173,5.25581,0.133293
107,14,5.75,1.88,0.215,-0.45,262.92,0.0609459,0.0030473,0.05,18.023,3.66173,5.25581,0.133293
107,15,5.75,1.88,0.215,-0.45,278.01,0.0807335,0.00403668,0.05,18.023,3.66173,5.25581,0.133293
107,16,5.75,1.88,0.215,-0.45,293.13,0.114601,0.00573004,0.05,18.023,3.66173,5.25581,0.133293
107,17,5.75,1.88,0.215,-0.45,308.02,0.182078,0.00910391,0.05,18.023,3.66173,5.25581,0.133293
107,18,5.75,1.88,0.215,-0.45,317.78,0.333903,0.0166952,0.05,18.023,3.66173,5.25581,0.133293
108,0,5.75,1.79,0.244,-0.11,7.44,1.86395,0.0931973,0.05,16.2484,-72.8846,16.0918,0.28818
108,1,5.75,1.79,0.244,-0.11,22.34,1.94715,0.0973574,0.05,16.2484,-72.8846,16.0918,0.28818
108,2,5.75,1.79,0.244,-0.11,37.27,1.5534,0.0776702,0.05,16.2484,-72.8846,16.0918,0.28818
108,3,5.75,1.79,0.244,-0.11,52.23,1.2017,0.0600848,0.05,16.2484,-72.8846,16.0918,0.28818
108,4,5.75,1.79,0.244,-0.11,67.21,0.952828,0.0476414,0.05,16.2484,-72.8846,16.0918,0.28818
108,5,5.75,1.79,0.244,-0.11,82.21,0.732014,0.0366007,0.05,16.2484,-72.8846,16.0918,0.28818
108,6,5.75,1.79,0.244,-0.11,97.22,0.551939,0.0275969,0.05,16.2484,-72.8846,16.0918,0.28818
108,7,5.75,1.79,0.244,-0.11,112.25,0.37732,0.018866,0.05,16.2484,-72.8846,16.0918,0.28818
108,8,5.75,1.79,0.244,-0.11,127.28,0.287701,0.014385,0.05,16.2484,-72.8846,16.0918,0.28818
108,9,5.75,1.79,0.244,-0.11,142.33,0.225132,0.0112566,0.05,16.2484,-72.8846,16.0918,0.28818
108,10,5.75,1.79,0.244,-0.11,157.39,0.208027,0.0104014,0.05,16.2484,-72.8846,16.0918,0.28818
108,11,5.75,1.79,0.244,-0.11,247.75,0.376038,0.0188019,0.05,16.2484,-72.8846,16.0918,0.28818
108,12,5.75,1.79,0.244,-0.11,262.78,0.517097,0.0258549,0.05,16.2484,-72.8846,16.0918,0.28818
108,13,5.75,1.79,0.244,-0.11,277.79,0.724435,0.0362217,0.05,16.2484,-72.8846,16.0918,0.28818
108,14,5.75,1.79,0.244,-0.11,292.79,0.842286,0.0421143,0.05,16.2484,-72.8846,16.0918,0.28818
108,15,5.75,1.79,0.244,-0.11,307.77,1.13933,0.0569664,0.05,16.2484,-72.8846,16.0918,0.28818
108,16,5.75,1.79,0.244,-0.11,322.73,1.61104,0.080552,0.05,16.2484,-72.8846,16.0918,0.28818
108,17,5.75,1.79,0.244,-0.11,337.66,1.86204,0.093102,0.05,16.2484,-72.8846,16.0918,0.28818
108,18,5.75,1.79,0.244,-0.11,352.56,2.06041,0.103021,0.05,16.2484,-72.8846,16.0918,0.28818
109,0,5.75,1.79,0.244,-0.15,7.42,2.01764,0.100882,0.05,15.8322,-34.6844,14.4918,0.238048
109,1,5.75,1.79,0.244,-0.15,22.25,1.79969,0.0899843,0.05,15.8322,-34.6844,14.4918,0.238048
109,2,5.75,1.79,0.244,-0.15,37.15,1.22134,0.061067,0.05,15.8322,-34.6844,14.4918,0.238048
109,3,5.75,1.79,0.244,-0.15,52.12,0.963139,0.048157,0.05,15.8322,-34.6844,14.4918,0.238048
109,4,5.75,1.79,0.244,-0.15,67.12,0.656031,0.0328015,0.05,15.8322,-34.6844,14.4918,0.238048
109,5,5.75,1.79,0.244,-0.15,82.14,0.450325,0.0225163,0.05,15.8322,-34.6844,14.4918,0.238048
109,6,5.75,1.79,0.244,-0.15,97.17,0.323428,0.0161714,0.05,15.8322,-34.6844,14.4918,0.238048
109,7,5.75,1.79,0.244,-0.15,112.21,0.225443,0.0112722,0.05,15.8322,-34.6844,14.4918,0.238048
109,8,5.75,1.79,0.244,-0.15,127.27,0.157775,0.00788876,0.05,15.8322,-34.6844,14.4918,0.238048
109,9,5.75,1.79,0.244,-0.15,142.32,0.128648,0.00643241,0.05,15.8322,-34.6844,14.4918,0.238048
109,10,5.75,1.79,0.244,-0.15,157.39,0.0902507,0.00451253,0.05,15.8322,-34.6844,14.4918,0.238048
109,11,5.75,1.79,0.244,-0.15,172.46,0.0979656,0.00489828,0.05,15.8322,-34.6844,14.4918,0.238048
109,12,5.75,1.79,0.244,-0.15,187.54,0.0929003,0.00464502,0.05,15.8322,-34.6844,14.4918,0.238048
109,13,5.75,1.79,0.244,-0.15,202.61,0.107159,0.00535794,0.05,15.8322,-34.6844,14.4918,0.238048
109,14,5.75,1.79,0.244,-0.15,217.68,0.129236,0.00646179,0.05,15.8322,-34.6844,14.4918,0.238048
109,15,5.75,1.79,0.244,-0.15,232.73,0.170144,0.00850721,0.05,15.8322,-34.6844,14.4918,0.238048
109,16,5.75,1.79,0.244,-0.15,247.79,0.244856,0.0122428,0.05,15.8322,-34.6844,14.4918,0.238048
109,17,5.75,1.79,0.244,-0.15,262.83,0.316784,0.0158392,0.05,15.8322,-34.6844,14.4918,0.238048
109,18,5.75,1.79,0.244,-0.15,277.86,0.452396,0.0226198,0.05,15.8322,-34.6844,14.4918,0.238048
109,19,5.75,1.79,0.244,-0.15,292.88,0.659503,0.0329751,0.05,15.8322,-34.6844,14.4918,0.238048
109,20,5.75,1.79,0.244,-0.15,307.88,1.07127,0.0535636,0.05,15.8322,-34.6844,14.4918,0.238048
109,21,5.75,1.79,0.244,-0.15,322.85,1.39449,0.0697246,0.05,15.8322,-34.6844,14.4918,0.238048
109,22,5.75,1.79,0.244,-0.15,337.75,1.78234,0.0891169,0.05,15.8322,-34.6844,14.4918,0.238048
109,23,5.75,1.79,0.244,-0.15,352.58,1.99073,0.0995367,0.05,15.8322,-34.6844,14.4918,0.238048
110,0,5.75,1.79,0.244,-0.2,7.52,1.9591,0.0979549,0.05,15.283,-15.24,12.4918,0.194351
110,1,5.75,1.79,0.244,-0.2,22.29,1.70424,0.0852118,0.05,15.283,-15.24,12.4918,0.194351
110,2,5.75,1.79,0.244,-0.2,37.03,1.09241,0.0546207,0.05,15.283,-15.24,12.4918,0.194351
110,3,5.75,1.79,0.244,-0.2,52.02,0.679365,0.0339683,0.05,15.283,-15.24,12.4918,0.194351
110,4,5.75,1.79,0.244,-0.2,67.04,0.444991,0.0222496,0.05,15.283,-15.24,12.4918,0.194351
110,5,5.75,1.79,0.244,-0.2,82.09,0.261033,0.0130517,0.05,15.283,-15.24,12.4918,0.194351
110,6,5.75,1.79,0.244,-0.2,97.14,0.185631,0.00928157,0.05,15.283,-15.24,12.4918,0.194351
110,7,5.75,1.79,0.244,-0.2,112.19,0.132613,0.00663064,0.05,15.283,-15.24,12.4918,0.194351
110,8,5.75,1.79,0.244,-0.2,127.25,0.0957939,0.00478969,0.05,15.283,-15.24,12.4918,0.194351
110,9,5.75,1.79,0.244,-0.2,142.32,0.0812846,0.00406423,0.05,15.283,-15.24,12.4918,0.194351
110,10,5.75,1.79,0.244,-0.2,157.39,0.0694875,0.00347438,0.05,15.283,-15.24,12.4918,0.194351
110,11,5.75,1.79,0.244,-0.2,172.46,0.0622694,0.00311347,0.05,15.283,-15.24,12.4918,0.194351
110,12,5.75,1.79,0.244,-0.2,202.61,0.0725818,0.00362909,0.05,15.283,-15.24,12.4918,0.194351
110,13,5.75,1.79,0.244,-0.2,217.68,0.074112,0.0037056,0.05,15.283,-15.24,12.4918,0.194351
110,14,5.75,1.79,0.244,-0.2,232.75,0.097478,0.0048739,0.05,15.283,-15.24,12.4918,0.194351
110,15,5.75,1.79,0.244,-0.2,247.81,0.138205,0.00691024,0.05,15.283,-15.24,12.4918,0.194351
110,16,5.75,1.79,0.244,-0.2,262.86,0.205149,0.0102574,0.05,15.283,-15.24,12.4918,0.194351
110,17,5.75,1.79,0.244,-0.2,277.91,0.264165,0.0132082,0.05,15.283,-15.24,12.4918,0.194351
110,18,5.75,1.79,0.244,-0.2,292.96,0.416944,0.0208472,0.05,15.283,-15.24,12.4918,0.194351
110,19,5.75,1.79,0.244,-0.2,307.98,0.664384,0.0332192,0.05,15.283,-15.24,12.4918,0.194351
110,20,5.75,1.79,0.244,-0.2,322.97,1.05582,0.0527909,0.05,15.283,-15.24,12.4918,0.194351
110,21,5.75,1.79,0.244,-0.2,337.71,1.6837,0.0841851,0.05,15.283,-15.24,12.4918,0.194351
110,22,5.75,1.79,0.244,-0.2,352.48,1.92638,0.0963189,0.05,15.283,-15.24,12.4918,0.194351
111,0,5.75,1.79,0.244,-0.26,7.94,1.81115,0.0905576,0.05,14.5494,-5.0329,10.0918,0.154917
111,1,5.75,1.79,0.244,-0.26,22.8,1.24373,0.0621863,0.05,14.5494,-5.0329,10.0918,0.154917
111,2,5.75,1.79,0.244,-0.26,36.9,0.837233,0.0418617,0.05,14.5494,-5.0329,10.0918,0.154917
111,3,5.75,1.79,0.244,-0.26,51.92,0.427115,0.0213558,0.05,14.5494,-5.0329,10.0918,0.154917
111,4,5.75,1.79,0.244,-0.26,66.98,0.304707,0.0152354,0.05,14.5494,-5.0329,10.0918,0.154917
111,5,5.75,1.79,0.244,-0.26,82.04,0.177187,0.00885936,0.05,14.5494,-5.0329,10.0918,0.154917
111,6,5.75,1.79,0.244,-0.26,97.11,0.112015,0.00560076,0.05,14.5494,-5.0329,10.0918,0.154917
111,7,5.75,1.79,0.244,-0.26,112.17,0.080768,0.0040384,0.05,14.5494,-5.0329,10.0918,0.154917
111,8,5.75,1.79,0.244,-0.26,127.24,0.0670201,0.003351,0.05,14.5494,-5.0329,10.0918,0.154917
111,9,5.75,1.79,0.244,-0.26,142.31,0.0574477,0.00287239,0.05,14.5494,-5.0329,10.0918,0.154917
111,10,5.75,1.79,0.244,-0.26,157.38,0.050678,0.0025339,0.05,14.5494,-5.0329,10.0918,0.154917
111,11,5.75,1.79,0.244,-0.26,172.46,0.0553544,0.00276772,0.05,14.5494,-5.0329,10.0918,0.154917
111,12,5.75,1.79,0.244,-0.26,187.54,0.0497592,0.00248796,0.05,14.5494,-5.0329,10.0918,0.154917
111,13,5.75,1.79,0.244,-0.26,202.62,0.0491959,0.00245979,0.05,14.5494,-5.0329,10.0918,0.154917
111,14,5.75,1.79,0.244,-0.26,217.69,0.0577419,0.00288709,0.05,14.5494,-5.0329,10.0918,0.154917
111,15,5.75,1.79,0.244,-0.26,232.76,0.0651495,0.00325747,0.05,14.5494,-5.0329,10.0918,0.154917
111,16,5.75,1.79,0.244,-0.26,247.83,0.0736083,0.00368041,0.05,14.5494,-5.0329,10.0918,0.154917
111,17,5.75,1.79,0.244,-0.26,262.89,0.122611,0.00613055,0.05,14.5494,-5.0329,10.0918,0.154917
111,18,5.75,1.79,0.244,-0.26,277.96,0.165221,0.00826104,0.05,14.5494,-5.0329,10.0918,0.154917
111,19,5.75,1.79,0.244,-0.26,293.02,0.268779,0.013439,0.05,14.5494,-5.0329,10.0918,0.154917
111,20,5.75,1.79,0.244,-0.26,308.08,0.441303,0.0220651,0.05,14.5494,-5.0329,10.0918,0.154917
111,21,5.75,1.79,0.244,-0.26,323.1,0.87418,0.043709,0.05,14.5494,-5.0329,10.0918,0.154917
111,22,5.75,1.79,0.244,-0.26,337.2,1.33217,0.0666087,0.05,14.5494,-5.0329,10.0918,0.154917
111,23,5.75,1.79,0.244,-0.26,352.06,1.94523,0.0972614,0.05,14.5494,-5.0329,10.0918,0.154917
112,0,5.75,1.8,0.244,-0.34,24.21,1.00887,0.0504437,0.05,13.3537,1.10948,6.8918,0.110961
112,1,5.75,1.8,0.244,-0.34,36.86,0.548649,0.0274325,0.05,13.3537,1.10948,6.8918,0.110961
112,2,5.75,1.8,0.244,-0.34,51.81,0.283386,0.0141693,0.05,13.3537,1.10948,6.8918,0.110961
112,3,5.75,1.8,0.244,-0.34,66.91,0.15413,0.0077065,0.05,13.3537,1.10948,6.8918,0.110961
112,4,5.75,1.8,0.244,-0.34,82,0.0903604,0.00451802,0.05,13.3537,1.10948,6.8918,0.110961
112,5,5.75,1.8,0.244,-0.34,97.08,0.063983,0.00319915,0.05,13.3537,1.10948,6.8918,0.110961
112,6,5.75,1.8,0.244,-0.34,112.15,0.0512995,0.00256497,0.05,13.3537,1.10948,6.8918,0.110961
112,7,5.75,1.8,0.244,-0.34,127.23,0.0475075,0.00237537,0.05,13.3537,1.10948,6.8918,0.110961
112,8,5.75,1.8,0.244,-0.34,157.38,0.0435991,0.00217996,0.05,13.3537,1.10948,6.8918,0.110961
112,9,5.75,1.8,0.244,-0.34,202.62,0.0415218,0.00207609,0.05,13.3537,1.10948,6.8918,0.110961
112,10,5.75,1.8,0.244,-0.34,217.69,0.0419168,0.00209584,0.05,13.3537,1.10948,6.8918,0.110961
112,11,5.75,1.8,0.244,-0.34,232.77,0.0460642,0.00230321,0.05,13.3537,1.10948,6.8918,0.110961
112,12,5.75,1.8,0.244,-0.34,247.85,0.0497169,0.00248584,0.05,13.3537,1.10948,6.8918,0.110961
112,13,5.75,1.8,0.244,-0.34,262.92,0.0618224,0.00309112,0.05,13.3537,1.10948,6.8918,0.110961
112,14,5.75,1.8,0.244,-0.34,278,0.0951548,0.00475774,0.05,13.3537,1.10948,6.8918,0.110961
112,15,5.75,1.8,0.244,-0.34,293.09,0.14913,0.00745648,0.05,13.3537,1.10948,6.8918,0.110961
112,16,5.75,1.8,0.244,-0.34,308.19,0.293026,0.0146513,0.05,13.3537,1.10948,6.8918,0.110961
112,17,5.75,1.8,0.244,-0.34,323.14,0.526289,0.0263145,0.05,13.3537,1.10948,6.8918,0.110961
112,18,5.75,1.8,0.244,-0.34,335.79,1.09667,0.0548337,0.05,13.3537,1.10948,6.8918,0.110961
113,0,5.75,1.8,0.244,-0.45,36.83,0.345964,0.0172982,0.05,11.0097,4.82173,2.4918,0.0668198
113,1,5.75,1.8,0.244,-0.45,51.71,0.131245,0.00656224,0.05,11.0097,4.82173,2.4918,0.0668198
113,2,5.75,1.8,0.244,-0.45,66.84,0.0726679,0.00363339,0.05,11.0097,4.82173,2.4918,0.0668198
113,3,5.75,1.8,0.244,-0.45,81.95,0.0450689,0.00225345,0.05,11.0097,4.82173,2.4918,0.0668198
113,4,5.75,1.8,0.244,-0.45,97.05,0.032119,0.00160595,0.05,11.0097,4.82173,2.4918,0.0668198
113,5,5.75,1.8,0.244,-0.45,112.14,0.0283107,0.00141554,0.05,11.0097,4.82173,2.4918,0.0668198
113,6,5.75,1.8,0.244,-0.45,232.78,0.0284706,0.00142353,0.05,11.0097,4.82173,2.4918,0.0668198
113,7,5.75,1.8,0.244,-0.45,247.86,0.0270855,0.00135427,0.05,11.0097,4.82173,2.4918,0.0668198
113,8,5.75,1.8,0.244,-0.45,262.95,0.0327135,0.00163568,0.05,11.0097,4.82173,2.4918,0.0668198
113,9,5.75,1.8,0.244,-0.45,278.05,0.0449159,0.0022458,0.05,11.0097,4.82173,2.4918,0.0668198
113,10,5.75,1.8,0.244,-0.45,293.16,0.0779935,0.00389968,0.05,11.0097,4.82173,2.4918,0.0668198
113,11,5.75,1.8,0.244,-0.45,308.29,0.14201,0.00710052,0.05,11.0097,4.82173,2.4918,0.0668198
113,12,5.75,1.8,0.244,-0.45,323.17,0.318404,0.0159202,0.05,11.0097,4.82173,2.4918,0.0668198
114,0,5.75,2.12,0.244,-0.11,7.54,2.61081,0.130541,0.05,16.2484,-72.8846,16.0918,0.164661
114,1,5.75,2.12,0.244,-0.11,22.6,1.8651,0.0932551,0.05,16.2484,-72.8846,16.0918,0.164661
114,2,5.75,2.12,0.244,-0.11,37.61,1.89656,0.094828,0.05,16.2484,-72.8846,16.0918,0.164661
114,3,5.75,2.12,0.244,-0.11,52.44,1.34921,0.0674607,0.05,16.2484,-72.8846,16.0918,0.164661
114,4,5.75,2.12,0.244,-0.11,67.2,0.953716,0.0476858,0.05,16.2484,-72.8846,16.0918,0.164661
114,5,5.75,2.12,0.244,-0.11,82.22,0.72287,0.0361435,0.05,16.2484,-72.8846,16.0918,0.164661
114,6,5.75,2.12,0.244,-0.11,97.24,0.526433,0.0263217,0.05,16.2484,-72.8846,16.0918,0.164661
114,7,5.75,2.12,0.244,-0.11,112.27,0.351823,0.0175912,0.05,16.2484,-72.8846,16.0918,0.164661
114,8,5.75,2.12,0.244,-0.11,127.31,0.289616,0.0144808,0.05,16.2484,-72.8846,16.0918,0.164661
114,9,5.75,2.12,0.244,-0.11,142.36,0.221119,0.011056,0.05,16.2484,-72.8846,16.0918,0.164661
114,10,5.75,2.12,0.244,-0.11,157.41,0.182385,0.00911925,0.05,16.2484,-72.8846,16.0918,0.164661
114,11,5.75,2.12,0.244,-0.11,172.47,0.169685,0.00848427,0.05,16.2484,-72.8846,16.0918,0.164661
114,12,5.75,2.12,0.244,-0.11,187.53,0.175248,0.00876242,0.05,16.2484,-72.8846,16.0918,0.164661
114,13,5.75,2.12,0.244,-0.11,202.59,0.187168,0.00935841,0.05,16.2484,-72.8846,16.0918,0.164661
114,14,5.75,2.12,0.244,-0.11,217.64,0.224605,0.0112303,0.05,16.2484,-72.8846,16.0918,0.164661
