#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
88,3,5.75,1.45,0.184,-0.34,81.96,0.206814,0.0103407,0.05,1.74296,0.46674,-3.19209,0.04829
88,4,5.75,1.45,0.184,-0.34,97.05,0.153773,0.00768866,0.05,1.74296,0.46674,-3.19209,0.04829
88,5,5.75,1.45,0.184,-0.34,112.14,0.118123,0.00590613,0.05,1.74296,0.46674,-3.19209,0.04829
88,6,5.75,1.45,0.184,-0.34,127.22,0.116552,0.0058276,0.05,1.74296,0.46674,-3.19209,0.04829
88,7,5.75,1.45,0.184,-0.34,142.3,0.0943267,0.00471634,0.05,1.74296,0.46674,-3.19209,0.04829
88,8,5.75,1.45,0.184,-0.34,157.38,0.0892315,0.00446158,0.05,1.74296,0.46674,-3.19209,0.04829
88,9,5.75,1.45,0.184,-0.34,172.46,0.083095,0.00415475,0.05,1.74296,0.46674,-3.19209,0.04829
88,10,5.75,1.45,0.184,-0.34,187.54,0.0853516,0.00426758,0.05,1.74296,0.46674,-3.19209,0.04829
88,11,5.75,1.45,0.184,-0.34,202.62,0.0835708,0.00417854,0.05,1.74296,0.46674,-3.19209,0.04829
88,12,5.75,1.45,0.184,-0.34,217.7,0.0978468,0.00489234,0.05,1.74296,0.46674,-3.19209,0.04829
88,13,5.75,1.45,0.184,-0.34,232.78,0.106834,0.00534171,0.05,1.74296,0.46674,-3.19209,0.04829
88,14,5.75,1.45,0.184,-0.34,247.86,0.132901,0.00664505,0.05,1.74296,0.46674,-3.19209,0.04829
88,15,5.75,1.45,0.184,-0.34,262.95,0.151978,0.00759889,0.05,1.74296,0.46674,-3.19209,0.04829
88,16,5.75,1.45,0.184,-0.34,278.04,0.226849,0.0113425,0.05,1.74296,0.46674,-3.19209,0.04829
88,17,5.75,1.45,0.184,-0.34,293.16,0.330871,0.0165435,0.05,1.74296,0.46674,-3.19209,0.04829
88,18,5.75,1.45,0.184,-0.34,308.31,0.509287,0.0254643,0.05,1.74296,0.46674,-3.19209,0.04829
88,19,5.75,1.45,0.184,-0.34,319.59,0.949248,0.0474624,0.05,1.74296,0.46674,-3.19209,0.04829
89,0,5.75,1.45,0.184,-0.45,39.69,0.536577,0.0268289,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,1,5.75,1.45,0.184,-0.45,51.64,0.343991,0.0171995,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,2,5.75,1.45,0.184,-0.45,66.8,0.189334,0.00946671,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,3,5.75,1.45,0.184,-0.45,81.93,0.147977,0.00739883,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,4,5.75,1.45,0.184,-0.45,97.04,0.0940207,0.00470103,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,5,5.75,1.45,0.184,-0.45,112.13,0.0784456,0.00392228,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,6,5.75,1.45,0.184,-0.45,127.22,0.0631775,0.00315888,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,7,5.75,1.45,0.184,-0.45,142.3,0.0511724,0.00255862,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,8,5.75,1.45,0.184,-0.45,157.38,0.045814,0.0022907,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,9,5.75,1.45,0.184,-0.45,172.46,0.0460545,0.00230272,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,10,5.75,1.45,0.184,-0.45,232.78,0.0640328,0.00320164,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,11,5.75,1.45,0.184,-0.45,247.87,0.0768517,0.00384258,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,12,5.75,1.45,0.184,-0.45,262.96,0.0920072,0.00460036,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,13,5.75,1.45,0.184,-0.45,278.07,0.13251,0.00662551,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,14,5.75,1.45,0.184,-0.45,293.2,0.222685,0.0111342,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,15,5.75,1.45,0.184,-0.45,308.36,0.353874,0.0176937,0.05,-4.69614,-3.59395,-1.44239,-0.01213
89,16,5.75,1.45,0.184,-0.45,320.31,0.605652,0.0302826,0.05,-4.69614,-3.59395,-1.44239,-0.01213
90,0,5.75,1.62,0.185,-0.11,53.14,3.56619,0.17831,0.05,3.81455,14.068,22.642,0.46247
90,1,5.75,1.62,0.185,-0.11,67.5,2.36391,0.118196,0.05,3.81455,14.068,22.642,0.46247
90,2,5.75,1.62,0.185,-0.11,82.13,1.78863,0.0894317,0.05,3.81455,14.068,22.642,0.46247
90,3,5.75,1.62,0.185,-0.11,97.18,1.2442,0.0622102,0.05,3.81455,14.068,22.642,0.46247
90,4,5.75,1.62,0.185,-0.11,112.23,1.09225,0.0546123,0.05,3.81455,14.068,22.642,0.46247
90,5,5.75,1.62,0.185,-0.11,127.28,0.817104,0.0408552,0.05,3.81455,14.068,22.642,0.46247
90,6,5.75,1.62,0.185,-0.11,142.34,0.800643,0.0400321,0.05,3.81455,14.068,22.642,0.46247
90,7,5.75,1.62,0.185,-0.11,157.4,0.670594,0.0335297,0.05,3.81455,14.068,22.642,0.46247
90,8,5.75,1.62,0.185,-0.11,172.47,0.69571,0.0347855,0.05,3.81455,14.068,22.642,0.46247
90,9,5.75,1.62,0.185,-0.11,187.53,0.645445,0.0322722,0.05,3.81455,14.068,22.642,0.46247
90,10,5.75,1.62,0.185,-0.11,202.6,0.659258,0.0329629,0.05,3.81455,14.068,22.642,0.46247
90,11,5.75,1.62,0.185,-0.11,217.66,0.732154,0.0366077,0.05,3.81455,14.068,22.642,0.46247
90,12,5.75,1.62,0.185,-0.11,232.72,0.856572,0.0428286,0.05,3.81455,14.068,22.642,0.46247
90,13,5.75,1.62,0.185,-0.11,247.77,1.03533,0.0517664,0.05,3.81455,14.068,22.642,0.46247
90,14,5.75,1.62,0.185,-0.11,262.82,1.37923,0.0689616,0.05,3.81455,14.068,22.642,0.46247
90,15,5.75,1.62,0.185,-0.11,277.87,1.67879,0.0839396,0.05,3.81455,14.068,22.642,0.46247
90,16,5.75,1.62,0.185,-0.11,292.5,2.52432,0.126216,0.05,3.81455,14.068,22.642,0.46247
90,17,5.75,1.62,0.185,-0.11,306.86,3.49009,0.174504,0.05,3.81455,14.068,22.642,0.46247
91,0,5.75,1.63,0.185,-0.15,53.57,2.26477,0.113238,0.05,4.17979,-4.26229,-13.5268,0.06438
91,1,5.75,1.63,0.185,-0.15,67.33,1.4999,0.0749949,0.05,4.17979,-4.26229,-13.5268,0.06438
91,2,5.75,1.63,0.185,-0.15,82.07,1.14027,0.0570137,0.05,4.17979,-4.26229,-13.5268,0.06438
91,3,5.75,1.63,0.185,-0.15,97.14,0.917803,0.0458901,0.05,4.17979,-4.26229,-13.5268,0.06438
91,4,5.75,1.63,0.185,-0.15,112.21,0.651693,0.0325847,0.05,4.17979,-4.26229,-13.5268,0.06438
91,5,5.75,1.63,0.185,-0.15,127.27,0.491328,0.0245664,0.05,4.17979,-4.26229,-13.5268,0.06438
91,6,5.75,1.63,0.185,-0.15,142.33,0.490825,0.0245412,0.05,4.17979,-4.26229,-13.5268,0.06438
91,7,5.75,1.63,0.185,-0.15,157.4,0.455728,0.0227864,0.05,4.17979,-4.26229,-13.5268,0.06438
91,8,5.75,1.63,0.185,-0.15,172.47,0.443973,0.0221986,0.05,4.17979,-4.26229,-13.5268,0.06438
91,9,5.75,1.63,0.185,-0.15,187.53,0.462102,0.0231051,0.05,4.17979,-4.26229,-13.5268,0.06438
91,10,5.75,1.63,0.185,-0.15,202.6,0.444967,0.0222484,0.05,4.17979,-4.26229,-13.5268,0.06438
91,11,5.75,1.63,0.185,-0.15,217.67,0.53918,0.026959,0.05,4.17979,-4.26229,-13.5268,0.06438
91,12,5.75,1.63,0.185,-0.15,232.73,0.559457,0.0279729,0.05,4.17979,-4.26229,-13.5268,0.06438
91,13,5.75,1.63,0.185,-0.15,247.79,0.685552,0.0342776,0.05,4.17979,-4.26229,-13.5268,0.06438
91,14,5.75,1.63,0.185,-0.15,262.86,0.873085,0.0436542,0.05,4.17979,-4.26229,-13.5268,0.06438
91,15,5.75,1.63,0.185,-0.15,277.93,1.18745,0.0593725,0.05,4.17979,-4.26229,-13.5268,0.06438
91,16,5.75,1.63,0.185,-0.15,292.67,1.63935,0.0819675,0.05,4.17979,-4.26229,-13.5268,0.06438
91,17,5.75,1.63,0.185,-0.15,306.43,2.12737,0.106368,0.05,4.17979,-4.26229,-13.5268,0.06438
92,0,5.75,1.63,0.185,-0.2,54.03,1.74043,0.0870214,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,1,5.75,1.63,0.185,-0.2,67.05,1.14628,0.0573139,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,2,5.75,1.63,0.185,-0.2,82.04,0.826487,0.0413243,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,3,5.75,1.63,0.185,-0.2,97.12,0.535319,0.026766,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,4,5.75,1.63,0.185,-0.2,112.19,0.413935,0.0206968,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,5,5.75,1.63,0.185,-0.2,127.26,0.360428,0.0180214,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,6,5.75,1.63,0.185,-0.2,142.33,0.290181,0.0145091,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,7,5.75,1.63,0.185,-0.2,157.4,0.278016,0.0139008,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,8,5.75,1.63,0.185,-0.2,172.47,0.255137,0.0127569,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,9,5.75,1.63,0.185,-0.2,187.53,0.239147,0.0119574,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,10,5.75,1.63,0.185,-0.2,202.6,0.263751,0.0131876,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,11,5.75,1.63,0.185,-0.2,217.67,0.287562,0.0143781,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,12,5.75,1.63,0.185,-0.2,232.74,0.369318,0.0184659,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,13,5.75,1.63,0.185,-0.2,247.81,0.435137,0.0217569,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,14,5.75,1.63,0.185,-0.2,262.88,0.570366,0.0285183,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,15,5.75,1.63,0.185,-0.2,277.96,0.760757,0.0380378,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,16,5.75,1.63,0.185,-0.2,292.95,1.13913,0.0569566,0.05,0.12177,-24.5776,-64.7168,-0.36745
92,17,5.75,1.63,0.185,-0.2,305.97,1.64793,0.0823966,0.05,0.12177,-24.5776,-64.7168,-0.36745
93,0,5.75,1.63,0.185,-0.26,53.76,1.07832,0.053916,0.05,25.6877,10.4269,-24.9052,0.32796
93,1,5.75,1.63,0.185,-0.26,66.9,0.712204,0.0356102,0.05,25.6877,10.4269,-24.9052,0.32796
93,2,5.75,1.63,0.185,-0.26,82.01,0.460458,0.0230229,0.05,25.6877,10.4269,-24.9052,0.32796
93,3,5.75,1.63,0.185,-0.26,97.1,0.322736,0.0161368,0.05,25.6877,10.4269,-24.9052,0.32796
93,4,5.75,1.63,0.185,-0.26,112.18,0.272813,0.0136407,0.05,25.6877,10.4269,-24.9052,0.32796
93,5,5.75,1.63,0.185,-0.26,127.25,0.2242,0.01121,0.05,25.6877,10.4269,-24.9052,0.32796
93,6,5.75,1.63,0.185,-0.26,142.32,0.208728,0.0104364,0.05,25.6877,10.4269,-24.9052,0.32796
93,7,5.75,1.63,0.185,-0.26,157.4,0.190924,0.00954619,0.05,25.6877,10.4269,-24.9052,0.32796
93,8,5.75,1.63,0.185,-0.26,172.47,0.194893,0.00974466,0.05,25.6877,10.4269,-24.9052,0.32796
93,9,5.75,1.63,0.185,-0.26,187.53,0.1755,0.00877498,0.05,25.6877,10.4269,-24.9052,0.32796
93,10,5.75,1.63,0.185,-0.26,202.6,0.180299,0.00901493,0.05,25.6877,10.4269,-24.9052,0.32796
93,11,5.75,1.63,0.185,-0.26,217.68,0.206864,0.0103432,0.05,25.6877,10.4269,-24.9052,0.32796
93,12,5.75,1.63,0.185,-0.26,232.75,0.233579,0.0116789,0.05,25.6877,10.4269,-24.9052,0.32796
93,13,5.75,1.63,0.185,-0.26,247.82,0.271487,0.0135744,0.05,25.6877,10.4269,-24.9052,0.32796
93,14,5.75,1.63,0.185,-0.26,262.9,0.362083,0.0181041,0.05,25.6877,10.4269,-24.9052,0.32796
93,15,5.75,1.63,0.185,-0.26,277.99,0.513252,0.0256626,0.05,25.6877,10.4269,-24.9052,0.32796
93,16,5.75,1.63,0.185,-0.26,293.1,0.723277,0.0361639,0.05,25.6877,10.4269,-24.9052,0.32796
93,17,5.75,1.63,0.185,-0.26,306.24,1.31148,0.0655739,0.05,25.6877,10.4269,-24.9052,0.32796
94,0,5.75,1.63,0.185,-0.34,53.05,0.69818,0.034909,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,1,5.75,1.63,0.185,-0.34,66.88,0.442563,0.0221282,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,2,5.75,1.63,0.185,-0.34,81.99,0.272727,0.0136363,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,3,5.75,1.63,0.185,-0.34,97.09,0.197613,0.00988066,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,4,5.75,1.63,0.185,-0.34,112.17,0.160604,0.00803021,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,5,5.75,1.63,0.185,-0.34,127.25,0.127368,0.00636838,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,6,5.75,1.63,0.185,-0.34,142.32,0.115398,0.0057699,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,7,5.75,1.63,0.185,-0.34,157.39,0.10302,0.00515098,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,8,5.75,1.63,0.185,-0.34,172.46,0.0958108,0.00479054,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,9,5.75,1.63,0.185,-0.34,187.54,0.0990682,0.00495341,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,10,5.75,1.63,0.185,-0.34,202.61,0.104145,0.00520723,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,11,5.75,1.63,0.185,-0.34,217.68,0.105715,0.00528576,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,12,5.75,1.63,0.185,-0.34,232.75,0.132923,0.00664617,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,13,5.75,1.63,0.185,-0.34,247.83,0.163135,0.00815675,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,14,5.75,1.63,0.185,-0.34,262.91,0.202398,0.0101199,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,15,5.75,1.63,0.185,-0.34,278.01,0.293282,0.0146641,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,16,5.75,1.63,0.185,-0.34,293.12,0.37883,0.0189415,0.05,1.01833,-2.40733,-16.8352,-0.00564
94,17,5.75,1.63,0.185,-0.34,306.95,0.700457,0.0350228,0.05,1.01833,-2.40733,-16.8352,-0.00564
95,0,5.75,1.63,0.185,-0.45,51.94,0.410856,0.0205428,0.05,0.88186,-1.28927,-14.0546,0.0047
95,1,5.75,1.63,0.185,-0.45,66.86,0.217824,0.0108912,0.05,0.88186,-1.28927,-14.0546,0.0047
95,2,5.75,1.63,0.185,-0.45,81.98,0.148953,0.00744763,0.05,0.88186,-1.28927,-14.0546,0.0047
95,3,5.75,1.63,0.185,-0.45,97.08,0.110419,0.00552095,0.05,0.88186,-1.28927,-14.0546,0.0047
95,4,5.75,1.63,0.185,-0.45,112.16,0.0855165,0.00427582,0.05,0.88186,-1.28927,-14.0546,0.0047
95,5,5.75,1.63,0.185,-0.45,127.24,0.0779083,0.00389542,0.05,0.88186,-1.28927,-14.0546,0.0047
95,6,5.75,1.63,0.185,-0.45,142.32,0.0605471,0.00302735,0.05,0.88186,-1.28927,-14.0546,0.0047
95,7,5.75,1.63,0.185,-0.45,157.39,0.0555999,0.00277999,0.05,0.88186,-1.28927,-14.0546,0.0047
95,8,5.75,1.63,0.185,-0.45,172.47,0.0568545,0.00284273,0.05,0.88186,-1.28927,-14.0546,0.0047
95,9,5.75,1.63,0.185,-0.45,187.53,0.0540159,0.00270079,0.05,0.88186,-1.28927,-14.0546,0.0047
95,10,5.75,1.63,0.185,-0.45,202.61,0.0606315,0.00303158,0.05,0.88186,-1.28927,-14.0546,0.0047
95,11,5.75,1.63,0.185,-0.45,217.68,0.06244,0.003122,0.05,0.88186,-1.28927,-14.0546,0.0047
95,12,5.75,1.63,0.185,-0.45,232.76,0.0707408,0.00353704,0.05,0.88186,-1.28927,-14.0546,0.0047
95,13,5.75,1.63,0.185,-0.45,247.84,0.079975,0.00399875,0.05,0.88186,-1.28927,-14.0546,0.0047
95,14,5.75,1.63,0.185,-0.45,262.92,0.104271,0.00521357,0.05,0.88186,-1.28927,-14.0546,0.0047
95,15,5.75,1.63,0.185,-0.45,278.02,0.161352,0.00806761,0.05,0.88186,-1.28927,-14.0546,0.0047
95,16,5.75,1.63,0.185,-0.45,293.14,0.24217,0.0121085,0.05,0.88186,-1.28927,-14.0546,0.0047
95,17,5.75,1.63,0.185,-0.45,308.06,0.384733,0.0192366,0.05,0.88186,-1.28927,-14.0546,0.0047
96,0,5.75,1.64,0.214,-0.11,7.48,1.9166,0.0958302,0.05,-5.64735,16.4444,20.6693,0.14152
96,1,5.75,1.64,0.214,-0.11,22.34,1.9018,0.0950902,0.05,-5.64735,16.4444,20.6693,0.14152
96,2,5.75,1.64,0.214,-0.11,37.19,1.5212,0.0760602,0.05,-5.64735,16.4444,20.6693,0.14152
96,3,5.75,1.64,0.214,-0.11,52.16,1.15685,0.0578427,0.05,-5.64735,16.4444,20.6693,0.14152
96,4,5.75,1.64,0.214,-0.11,67.15,0.890289,0.0445145,0.05,-5.64735,16.4444,20.6693,0.14152
96,5,5.75,1.64,0.214,-0.11,82.16,0.609544,0.0304772,0.05,-5.64735,16.4444,20.6693,0.14152
96,6,5.75,1.64,0.214,-0.11,97.19,0.563776,0.0281888,0.05,-5.64735,16.4444,20.6693,0.14152
96,7,5.75,1.64,0.214,-0.11,112.23,0.441475,0.0220738,0.05,-5.64735,16.4444,20.6693,0.14152
96,8,5.75,1.64,0.214,-0.11,127.27,0.421979,0.021099,0.05,-5.64735,16.4444,20.6693,0.14152
96,9,5.75,1.64,0.214,-0.11,142.33,0.350955,0.0175478,0.05,-5.64735,16.4444,20.6693,0.14152
96,10,5.75,1.64,0.214,-0.11,157.39,0.302191,0.0151095,0.05,-5.64735,16.4444,20.6693,0.14152
96,11,5.75,1.64,0.214,-0.11,172.46,0.28093,0.0140465,0.05,-5.64735,16.4444,20.6693,0.14152
96,12,5.75,1.64,0.214,-0.11,187.54,0.278471,0.0139235,0.05,-5.64735,16.4444,20.6693,0.14152
96,13,5.75,1.64,0.214,-0.11,202.61,0.298427,0.0149214,0.05,-5.64735,16.4444,20.6693,0.14152
96,14,5.75,1.64,0.214,-0.11,217.67,0.357541,0.0178771,0.05,-5.64735,16.4444,20.6693,0.14152
96,15,5.75,1.64,0.214,-0.11,232.73,0.360257,0.0180128,0.05,-5.64735,16.4444,20.6693,0.14152
96,16,5.75,1.64,0.214,-0.11,247.77,0.429585,0.0214792,0.05,-5.64735,16.4444,20.6693,0.14152
96,17,5.75,1.64,0.214,-0.11,262.81,0.505964,0.0252982,0.05,-5.64735,16.4444,20.6693,0.14152
96,18,5.75,1.64,0.214,-0.11,277.84,0.652621,0.0326311,0.05,-5.64735,16.4444,20.6693,0.14152
96,19,5.75,1.64,0.214,-0.11,292.85,0.876281,0.0438141,0.05,-5.64735,16.4444,20.6693,0.14152
96,20,5.75,1.64,0.214,-0.11,307.84,1.26322,0.0631609,0.05,-5.64735,16.4444,20.6693,0.14152
96,21,5.75,1.64,0.214,-0.11,322.81,1.58912,0.0794561,0.05,-5.64735,16.4444,20.6693,0.14152
96,22,5.75,1.64,0.214,-0.11,337.66,1.72174,0.0860868,0.05,-5.64735,16.4444,20.6693,0.14152
96,23,5.75,1.64,0.214,-0.11,352.52,2.01158,0.100579,0.05,-5.64735,16.4444,20.6693,0.14152
97,0,5.75,1.64,0.214,-0.15,7.71,2.2034,0.11017,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,1,5.75,1.64,0.214,-0.15,22.63,1.6825,0.084125,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,2,5.75,1.64,0.214,-0.15,37.13,1.22665,0.0613325,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,3,5.75,1.64,0.214,-0.15,52.04,0.925371,0.0462685,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,4,5.75,1.64,0.214,-0.15,67.07,0.701714,0.0350857,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,5,5.75,1.64,0.214,-0.15,82.1,0.482586,0.0241293,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,6,5.75,1.64,0.214,-0.15,97.15,0.405784,0.0202892,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,7,5.75,1.64,0.214,-0.15,112.2,0.330276,0.0165138,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,8,5.75,1.64,0.214,-0.15,127.26,0.247092,0.0123546,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,9,5.75,1.64,0.214,-0.15,142.32,0.20593,0.0102965,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,10,5.75,1.64,0.214,-0.15,157.39,0.196908,0.00984539,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,11,5.75,1.64,0.214,-0.15,172.46,0.173989,0.00869945,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,12,5.75,1.64,0.214,-0.15,187.54,0.196774,0.0098387,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,13,5.75,1.64,0.214,-0.15,202.61,0.206732,0.0103366,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,14,5.75,1.64,0.214,-0.15,217.68,0.207249,0.0103624,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,15,5.75,1.64,0.214,-0.15,232.74,0.240006,0.0120003,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,16,5.75,1.64,0.214,-0.15,247.8,0.295962,0.0147981,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,17,5.75,1.64,0.214,-0.15,262.85,0.373628,0.0186814,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,18,5.75,1.64,0.214,-0.15,277.9,0.439334,0.0219667,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,19,5.75,1.64,0.214,-0.15,292.93,0.753345,0.0376673,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,20,5.75,1.64,0.214,-0.15,307.96,0.8518,0.04259,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,21,5.75,1.64,0.214,-0.15,322.87,1.27855,0.0639274,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,22,5.75,1.64,0.214,-0.15,337.37,1.63719,0.0818596,0.05,1.75154,-9.83745,-16.4376,-0.0685
97,23,5.75,1.64,0.214,-0.15,352.29,1.7464,0.0873198,0.05,1.75154,-9.83745,-16.4376,-0.0685
98,0,5.75,1.64,0.214,-0.2,8.26,2.40444,0.120222,0.05,0.80302,2.41014,4.4657,0.07248
98,1,5.75,1.64,0.214,-0.2,23.48,1.72999,0.0864993,0.05,0.80302,2.41014,4.4657,0.07248
98,2,5.75,1.64,0.214,-0.2,37.27,1.14485,0.0572426,0.05,0.80302,2.41014,4.4657,0.07248
98,3,5.75,1.64,0.214,-0.2,51.94,0.731382,0.0365691,0.05,0.80302,2.41014,4.4657,0.07248
98,4,5.75,1.64,0.214,-0.2,66.99,0.430145,0.0215072,0.05,0.80302,2.41014,4.4657,0.07248
98,5,5.75,1.64,0.214,-0.2,82.05,0.304748,0.0152374,0.05,0.80302,2.41014,4.4657,0.07248
98,6,5.75,1.64,0.214,-0.2,97.12,0.256415,0.0128207,0.05,0.80302,2.41014,4.4657,0.07248
98,7,5.75,1.64,0.214,-0.2,112.18,0.19712,0.009856,0.05,0.80302,2.41014,4.4657,0.07248
98,8,5.75,1.64,0.214,-0.2,127.25,0.174935,0.00874675,0.05,0.80302,2.41014,4.4657,0.07248
98,9,5.75,1.64,0.214,-0.2,142.32,0.144296,0.0072148,0.05,0.80302,2.41014,4.4657,0.07248
98,10,5.75,1.64,0.214,-0.2,157.39,0.118447,0.00592234,0.05,0.80302,2.41014,4.4657,0.07248
98,11,5.75,1.64,0.214,-0.2,172.46,0.128725,0.00643627,0.05,0.80302,2.41014,4.4657,0.07248
98,12,5.75,1.64,0.214,-0.2,187.54,0.118899,0.00594495,0.05,0.80302,2.41014,4.4657,0.07248
98,13,5.75,1.64,0.214,-0.2,202.61,0.120933,0.00604663,0.05,0.80302,2.41014,4.4657,0.07248
98,14,5.75,1.64,0.214,-0.2,217.68,0.137445,0.00687227,0.05,0.80302,2.41014,4.4657,0.07248
98,15,5.75,1.64,0.214,-0.2,232.75,0.164008,0.00820038,0.05,0.80302,2.41014,4.4657,0.07248
98,16,5.75,1.64,0.214,-0.2,247.82,0.195852,0.00979261,0.05,0.80302,2.41014,4.4657,0.07248
98,17,5.75,1.64,0.214,-0.2,262.88,0.267961,0.013398,0.05,0.80302,2.41014,4.4657,0.07248
98,18,5.75,1.64,0.214,-0.2,277.95,0.329642,0.0164821,0.05,0.80302,2.41014,4.4657,0.07248
98,19,5.75,1.64,0.214,-0.2,293.01,0.45131,0.0225655,0.05,0.80302,2.41014,4.4657,0.07248
98,20,5.75,1.64,0.214,-0.2,308.06,0.648444,0.0324222,0.05,0.80302,2.41014,4.4657,0.07248
98,21,5.75,1.64,0.214,-0.2,322.73,1.2091,0.0604552,0.05,0.80302,2.41014,4.4657,0.07248
98,22,5.75,1.64,0.214,-0.2,336.52,1.569,0.07845,0.05,0.80302,2.41014,4.4657,0.07248
98,23,5.75,1.64,0.214,-0.2,351.74,2.38278,0.119139,0.05,0.80302,2.41014,4.4657,0.07248
99,0,5.75,1.64,0.214,-0.26,25.19,1.4634,0.0731701,0.05,0.97076,-0.31545,-1.89343,0.03134
99,1,5.75,1.64,0.214,-0.26,37.58,0.942417,0.0471208,0.05,0.97076,-0.31545,-1.89343,0.03134
99,2,5.75,1.64,0.214,-0.26,51.84,0.497202,0.0248601,0.05,0.97076,-0.31545,-1.89343,0.03134
99,3,5.75,1.64,0.214,-0.26,66.93,0.318203,0.0159102,0.05,0.97076,-0.31545,-1.89343,0.03134
99,4,5.75,1.64,0.214,-0.26,82.01,0.224802,0.0112401,0.05,0.97076,-0.31545,-1.89343,0.03134
99,5,5.75,1.64,0.214,-0.26,97.09,0.162103,0.00810517,0.05,0.97076,-0.31545,-1.89343,0.03134
99,6,5.75,1.64,0.214,-0.26,112.16,0.120654,0.00603271,0.05,0.97076,-0.31545,-1.89343,0.03134
99,7,5.75,1.64,0.214,-0.26,127.24,0.102908,0.00514539,0.05,0.97076,-0.31545,-1.89343,0.03134
99,8,5.75,1.64,0.214,-0.26,142.31,0.0996091,0.00498046,0.05,0.97076,-0.31545,-1.89343,0.03134
99,9,5.75,1.64,0.214,-0.26,157.39,0.0899282,0.00449641,0.05,0.97076,-0.31545,-1.89343,0.03134
99,10,5.75,1.64,0.214,-0.26,172.46,0.0823588,0.00411794,0.05,0.97076,-0.31545,-1.89343,0.03134
99,11,5.75,1.64,0.214,-0.26,187.54,0.0818608,0.00409304,0.05,0.97076,-0.31545,-1.89343,0.03134
